probability_nonAMP	probability_AMP	predicted	seq_id
0.12708333333333333	0.8729166666666666	AMP	AMP1227
0.4544047619047619	0.5455952380952379	AMP	AMP1228
0.103125	0.896875	AMP	AMP1229
0.08489583333333334	0.9151041666666668	AMP	AMP1230
0.5332886904761904	0.4667113095238095	nonAMP	AMP1231
0.10364583333333333	0.8963541666666668	AMP	AMP1232
0.15520833333333334	0.8447916666666668	AMP	AMP1233
0.11554924242424243	0.8844507575757576	AMP	AMP1234
0.11645833333333333	0.8835416666666667	AMP	AMP1235
0.13407738095238098	0.865922619047619	AMP	AMP1236
0.4898809523809522	0.5101190476190478	AMP	AMP1237
0.14958333333333335	0.8504166666666666	AMP	AMP1238
0.4425	0.5575	AMP	AMP1239
0.06510416666666666	0.9348958333333334	AMP	AMP1240
0.08857142857142856	0.9114285714285713	AMP	AMP1241
0.45506448412698397	0.5449355158730158	AMP	AMP1242
0.06541666666666666	0.9345833333333333	AMP	AMP1243
0.02239583333333333	0.9776041666666668	AMP	AMP1244
0.00625	0.99375	AMP	AMP1245
0.019791666666666666	0.9802083333333332	AMP	AMP1246
0.00625	0.99375	AMP	AMP1247
0.055208333333333325	0.9447916666666666	AMP	AMP1248
0.07364583333333333	0.9263541666666667	AMP	AMP1249
0.029166666666666667	0.9708333333333334	AMP	AMP1250
0.08104166666666668	0.9189583333333335	AMP	AMP1251
0.010416666666666666	0.9895833333333334	AMP	AMP1252
0.035416666666666666	0.9645833333333332	AMP	AMP1253
0.4669940476190476	0.5330059523809524	AMP	AMP1254
0.4507291666666668	0.5492708333333333	AMP	AMP1255
0.11187500000000002	0.8881249999999998	AMP	AMP1256
0.1078125	0.8921875	AMP	AMP1257
0.11291666666666667	0.8870833333333333	AMP	AMP1258
0.1671875	0.8328125	AMP	AMP1259
0.05583333333333333	0.9441666666666666	AMP	AMP1260
0.0125	0.9875	AMP	AMP1261
0.14312499999999997	0.8568749999999999	AMP	AMP1262
0.4596875000000001	0.5403125	AMP	AMP1263
0.121875	0.8781249999999998	AMP	AMP1264
0.00625	0.99375	AMP	AMP1265
0.47666666666666674	0.5233333333333332	AMP	AMP1266
0.003125	0.996875	AMP	AMP1267
0.2125	0.7875	AMP	AMP1268
0.130625	0.869375	AMP	AMP1269
0.05833333333333333	0.9416666666666668	AMP	AMP1270
0.47403273809523794	0.525967261904762	AMP	AMP1271
0.040625	0.959375	AMP	AMP1272
0.44895833333333346	0.5510416666666667	AMP	AMP1273
0.02708333333333333	0.9729166666666668	AMP	AMP1274
0.1153125	0.8846875000000001	AMP	AMP1275
0.059687500000000004	0.9403124999999999	AMP	AMP1276
0.4613541666666666	0.5386458333333333	AMP	AMP1277
0.140625	0.859375	AMP	AMP1278
0.0	1.0	AMP	AMP1279
0.02375	0.97625	AMP	AMP1280
0.16041666666666668	0.8395833333333332	AMP	AMP1281
0.0125	0.9875	AMP	AMP1282
0.0	1.0	AMP	AMP1283
0.003125	0.996875	AMP	AMP1284
0.06666666666666667	0.9333333333333332	AMP	AMP1285
0.18333333333333335	0.8166666666666667	AMP	AMP1286
0.0	1.0	AMP	AMP1287
0.0921875	0.9078125	AMP	AMP1288
0.04583333333333333	0.9541666666666668	AMP	AMP1289
0.0821875	0.9178124999999999	AMP	AMP1290
0.04375	0.95625	AMP	AMP1291
0.0453125	0.9546875	AMP	AMP1292
0.04666666666666667	0.9533333333333334	AMP	AMP1293
0.07552083333333333	0.9244791666666666	AMP	AMP1294
0.013020833333333332	0.9869791666666666	AMP	AMP1295
0.04229166666666666	0.9577083333333334	AMP	AMP1296
0.0625	0.9375	AMP	AMP1297
0.4229166666666665	0.5770833333333334	AMP	AMP1298
0.01517857142857143	0.9848214285714285	AMP	AMP1299
0.4363541666666668	0.5636458333333334	AMP	AMP1300
0.0125	0.9875	AMP	AMP1301
0.00625	0.99375	AMP	AMP1302
0.0546875	0.9453125	AMP	AMP1303
0.028125	0.971875	AMP	AMP1304
0.014583333333333332	0.9854166666666666	AMP	AMP1305
0.03125	0.9687500000000002	AMP	AMP1306
0.0	1.0	AMP	AMP1307
0.0	1.0	AMP	AMP1308
0.12916666666666668	0.8708333333333332	AMP	AMP1309
0.021354166666666667	0.9786458333333332	AMP	AMP1310
0.075	0.925	AMP	AMP1311
0.0	1.0	AMP	AMP1312
0.0115625	0.9884375000000001	AMP	AMP1313
0.05770833333333334	0.9422916666666665	AMP	AMP1314
0.043958333333333335	0.9560416666666667	AMP	AMP1315
0.08385416666666666	0.9161458333333332	AMP	AMP1316
0.0203125	0.9796875	AMP	AMP1317
0.26875	0.73125	AMP	AMP1318
0.16947916666666665	0.8305208333333335	AMP	AMP1319
0.034375	0.965625	AMP	AMP1320
0.06875	0.93125	AMP	AMP1321
0.09895833333333333	0.9010416666666667	AMP	AMP1322
0.1084375	0.8915625	AMP	AMP1323
0.125	0.875	AMP	AMP1324
0.17916666666666664	0.8208333333333334	AMP	AMP1325
0.21479166666666666	0.7852083333333333	AMP	AMP1326
0.06697916666666667	0.9330208333333333	AMP	AMP1327
0.19822916666666668	0.8017708333333333	AMP	AMP1328
0.43552083333333325	0.5644791666666668	AMP	AMP1329
0.1375	0.8625	AMP	AMP1330
0.13273809523809524	0.8672619047619046	AMP	AMP1331
0.47680059523809526	0.5231994047619046	AMP	AMP1332
0.11291666666666667	0.8870833333333333	AMP	AMP1333
0.1713541666666667	0.8286458333333332	AMP	AMP1334
0.0925	0.9075000000000001	AMP	AMP1335
0.4369940476190476	0.5630059523809523	AMP	AMP1336
0.07239583333333333	0.9276041666666668	AMP	AMP1337
0.051041666666666666	0.9489583333333332	AMP	AMP1338
0.084375	0.915625	AMP	AMP1339
0.0125	0.9875	AMP	AMP1340
0.0125	0.9875	AMP	AMP1341
0.5071941773504273	0.49280582264957273	nonAMP	AMP1342
0.1236496663059163	0.8763503336940838	AMP	AMP1343
0.5071941773504273	0.49280582264957273	nonAMP	AMP1344
0.5071941773504273	0.49280582264957273	nonAMP	AMP1345
0.04791666666666666	0.9520833333333332	AMP	AMP1346
0.029166666666666664	0.9708333333333332	AMP	AMP1347
0.4789583333333334	0.5210416666666667	AMP	AMP1348
0.084375	0.915625	AMP	AMP1349
0.028125	0.971875	AMP	AMP1350
0.12954861111111113	0.870451388888889	AMP	AMP1351
0.11944444444444444	0.8805555555555555	AMP	AMP1352
0.04640624999999999	0.9535937499999999	AMP	AMP1353
0.4164583333333335	0.5835416666666668	AMP	AMP1354
0.058854166666666666	0.9411458333333333	AMP	AMP1355
0.0625	0.9375	AMP	AMP1356
0.4882291666666669	0.5117708333333332	AMP	AMP1357
0.115625	0.884375	AMP	AMP1358
0.17604166666666668	0.8239583333333332	AMP	AMP1359
0.1703125	0.8296875	AMP	AMP1360
0.5062500000000001	0.4937499999999999	nonAMP	AMP1361
0.08895833333333333	0.9110416666666665	AMP	AMP1362
0.09895833333333334	0.9010416666666667	AMP	AMP1363
0.052083333333333336	0.9479166666666666	AMP	AMP1364
0.08125	0.91875	AMP	AMP1365
0.01875	0.98125	AMP	AMP1366
0.05	0.95	AMP	AMP1367
0.0703125	0.9296875	AMP	AMP1368
0.10520833333333335	0.8947916666666668	AMP	AMP1369
0.07395833333333332	0.9260416666666667	AMP	AMP1370
0.059375	0.940625	AMP	AMP1371
0.043229166666666666	0.9567708333333333	AMP	AMP1372
0.04645833333333333	0.9535416666666666	AMP	AMP1373
0.08458333333333333	0.9154166666666667	AMP	AMP1374
0.07125	0.9287500000000002	AMP	AMP1375
0.06875	0.93125	AMP	AMP1376
0.06875	0.93125	AMP	AMP1377
0.084375	0.915625	AMP	AMP1378
0.078125	0.921875	AMP	AMP1379
0.10989583333333335	0.8901041666666668	AMP	AMP1380
0.05416666666666666	0.9458333333333334	AMP	AMP1381
0.21354166666666669	0.7864583333333333	AMP	AMP1382
0.05052083333333333	0.9494791666666668	AMP	AMP1383
0.04732142857142857	0.9526785714285715	AMP	AMP1384
0.16875	0.83125	AMP	AMP1385
0.1703125	0.8296875	AMP	AMP1386
0.1546875	0.8453125	AMP	AMP1387
0.00625	0.99375	AMP	AMP1388
0.022916666666666665	0.9770833333333332	AMP	AMP1389
0.00625	0.99375	AMP	AMP1390
0.096875	0.903125	AMP	AMP1391
0.06041666666666666	0.9395833333333334	AMP	AMP1392
0.075	0.925	AMP	AMP1393
0.01875	0.98125	AMP	AMP1394
0.0234375	0.9765625	AMP	AMP1395
0.0625	0.9375	AMP	AMP1396
0.01875	0.98125	AMP	AMP1397
0.01875	0.98125	AMP	AMP1398
0.0546875	0.9453125	AMP	AMP1399
0.056770833333333326	0.9432291666666668	AMP	AMP1400
0.0375	0.9625	AMP	AMP1401
0.03125	0.96875	AMP	AMP1402
0.06875	0.93125	AMP	AMP1403
0.03125	0.96875	AMP	AMP1404
0.03125	0.96875	AMP	AMP1405
0.03125	0.96875	AMP	AMP1406
0.01875	0.98125	AMP	AMP1407
0.5053125000000002	0.49468749999999984	nonAMP	AMP1408
0.025	0.975	AMP	AMP1409
0.096875	0.903125	AMP	AMP1410
0.09375	0.90625	AMP	AMP1411
0.00625	0.99375	AMP	AMP1412
0.1046875	0.8953125	AMP	AMP1413
0.046875	0.953125	AMP	AMP1414
0.0125	0.9875	AMP	AMP1415
0.0421875	0.9578125	AMP	AMP1416
0.10833333333333335	0.8916666666666666	AMP	AMP1417
0.04583333333333333	0.9541666666666668	AMP	AMP1418
0.04583333333333334	0.9541666666666666	AMP	AMP1419
0.45142857142857135	0.5485714285714287	AMP	AMP1420
0.16872023809523806	0.8312797619047618	AMP	AMP1421
0.130625	0.869375	AMP	AMP1422
0.14169642857142856	0.8583035714285714	AMP	AMP1423
0.0625	0.9375	AMP	AMP1424
0.09791666666666667	0.9020833333333333	AMP	AMP1425
0.1375	0.8625	AMP	AMP1426
0.08125	0.91875	AMP	AMP1427
0.13958333333333334	0.8604166666666668	AMP	AMP1428
0.5497916666666667	0.4502083333333332	nonAMP	AMP1429
0.08645833333333333	0.9135416666666666	AMP	AMP1430
0.07916666666666666	0.9208333333333332	AMP	AMP1431
0.08125	0.91875	AMP	AMP1432
0.04375	0.95625	AMP	AMP1433
0.06458333333333334	0.9354166666666668	AMP	AMP1434
0.1359375	0.8640625	AMP	AMP1435
0.08333333333333334	0.9166666666666667	AMP	AMP1436
0.059895833333333336	0.9401041666666666	AMP	AMP1437
0.1265625	0.8734375	AMP	AMP1438
0.11770833333333333	0.8822916666666668	AMP	AMP1439
0.08854166666666666	0.9114583333333334	AMP	AMP1440
0.11625	0.88375	AMP	AMP1441
0.03080357142857143	0.9691964285714285	AMP	AMP1442
0.278125	0.721875	AMP	AMP1443
0.071875	0.928125	AMP	AMP1444
0.25416666666666665	0.7458333333333333	AMP	AMP1445
0.00625	0.99375	AMP	AMP1446
0.0375	0.9625	AMP	AMP1447
0.0125	0.9875	AMP	AMP1448
0.0125	0.9875	AMP	AMP1449
0.13541666666666669	0.8645833333333334	AMP	AMP1450
0.09010416666666668	0.9098958333333332	AMP	AMP1451
0.115625	0.884375	AMP	AMP1452
0.225	0.775	AMP	AMP1453
0.0265625	0.9734375	AMP	AMP1454
0.025	0.975	AMP	AMP1455
0.08395833333333333	0.9160416666666666	AMP	AMP1456
0.026041666666666664	0.9739583333333334	AMP	AMP1457
0.00625	0.99375	AMP	AMP1458
0.0125	0.9875	AMP	AMP1459
0.0125	0.9875	AMP	AMP1460
0.00625	0.99375	AMP	AMP1461
0.010416666666666666	0.9895833333333333	AMP	AMP1462
0.26458333333333334	0.7354166666666667	AMP	AMP1463
0.4252083333333333	0.5747916666666666	AMP	AMP1464
0.15	0.85	AMP	AMP1465
0.45825892857142864	0.5417410714285713	AMP	AMP1466
0.04375	0.95625	AMP	AMP1467
0.4845684523809525	0.5154315476190476	AMP	AMP1468
0.04375	0.95625	AMP	AMP1469
0.0765625	0.9234375	AMP	AMP1470
0.03125	0.96875	AMP	AMP1471
0.034375	0.965625	AMP	AMP1472
0.5257291666666666	0.47427083333333336	nonAMP	AMP1473
0.16458333333333333	0.8354166666666668	AMP	AMP1474
0.019791666666666666	0.9802083333333333	AMP	AMP1475
0.009375	0.990625	AMP	AMP1476
0.15895833333333334	0.8410416666666667	AMP	AMP1477
0.09166666666666666	0.9083333333333332	AMP	AMP1478
0.0362202380952381	0.9637797619047618	AMP	AMP1479
0.0375	0.9625	AMP	AMP1480
0.00625	0.99375	AMP	AMP1481
0.01875	0.98125	AMP	AMP1482
0.020833333333333332	0.9791666666666666	AMP	AMP1483
0.08333333333333334	0.9166666666666667	AMP	AMP1484
0.042708333333333334	0.9572916666666667	AMP	AMP1485
0.026488095238095238	0.9735119047619047	AMP	AMP1486
0.0	1.0	AMP	AMP1487
0.03333333333333333	0.9666666666666668	AMP	AMP1488
0.0375	0.9625	AMP	AMP1489
0.03125	0.96875	AMP	AMP1490
0.021875	0.978125	AMP	AMP1491
0.009375	0.990625	AMP	AMP1492
0.0125	0.9875	AMP	AMP1493
0.36666666666666664	0.6333333333333333	AMP	AMP1494
0.05625	0.94375	AMP	AMP1495
0.0609375	0.9390625	AMP	AMP1496
0.059375	0.940625	AMP	AMP1497
0.01875	0.98125	AMP	AMP1498
0.00625	0.99375	AMP	AMP1499
0.0625	0.9375	AMP	AMP1500
0.04375	0.95625	AMP	AMP1501
0.05	0.95	AMP	AMP1502
0.021875	0.978125	AMP	AMP1503
0.42593749999999997	0.5740625000000001	AMP	AMP1504
0.00625	0.99375	AMP	AMP1505
0.0390625	0.9609375	AMP	AMP1506
0.0375	0.9625	AMP	AMP1507
0.010416666666666666	0.9895833333333334	AMP	AMP1508
0.05416666666666666	0.9458333333333334	AMP	AMP1509
0.025	0.975	AMP	AMP1510
0.025	0.975	AMP	AMP1511
0.022916666666666665	0.9770833333333332	AMP	AMP1512
0.042499999999999996	0.9574999999999999	AMP	AMP1513
0.49625000000000014	0.5037499999999999	AMP	AMP1514
0.03958333333333333	0.9604166666666666	AMP	AMP1515
0.0515625	0.9484375	AMP	AMP1516
0.062215909090909086	0.937784090909091	AMP	AMP1517
0.08958333333333332	0.9104166666666667	AMP	AMP1518
0.04375	0.95625	AMP	AMP1519
0.05625	0.94375	AMP	AMP1520
0.0375	0.9625	AMP	AMP1521
0.0	1.0	AMP	AMP1522
0.0	1.0	AMP	AMP1523
0.0	1.0	AMP	AMP1524
0.0	1.0	AMP	AMP1525
0.0	1.0	AMP	AMP1526
0.03125	0.96875	AMP	AMP1527
0.0	1.0	AMP	AMP1528
0.0375	0.9625	AMP	AMP1529
0.025	0.975	AMP	AMP1530
0.0	1.0	AMP	AMP1531
0.0020833333333333333	0.9979166666666668	AMP	AMP1532
0.03802083333333333	0.9619791666666666	AMP	AMP1533
0.025	0.975	AMP	AMP1534
0.05208333333333333	0.9479166666666666	AMP	AMP1535
0.03125	0.96875	AMP	AMP1536
0.0	1.0	AMP	AMP1537
0.0	1.0	AMP	AMP1538
0.03125	0.96875	AMP	AMP1539
0.115625	0.884375	AMP	AMP1540
0.04583333333333333	0.9541666666666666	AMP	AMP1541
0.03875	0.96125	AMP	AMP1542
0.058333333333333334	0.9416666666666667	AMP	AMP1543
0.014583333333333332	0.9854166666666668	AMP	AMP1544
0.0	1.0	AMP	AMP1545
0.00625	0.99375	AMP	AMP1546
0.1125	0.8875	AMP	AMP1547
0.18750000000000003	0.8125	AMP	AMP1548
0.025	0.975	AMP	AMP1549
0.18333333333333335	0.8166666666666668	AMP	AMP1550
0.09291666666666668	0.9070833333333332	AMP	AMP1551
0.06875	0.93125	AMP	AMP1552
0.115625	0.884375	AMP	AMP1553
0.19375	0.80625	AMP	AMP1554
0.1125	0.8875	AMP	AMP1555
0.320625	0.6793750000000001	AMP	AMP1556
0.13125	0.86875	AMP	AMP1557
0.10625	0.89375	AMP	AMP1558
0.10625	0.89375	AMP	AMP1559
0.10625	0.89375	AMP	AMP1560
0.2484375	0.7515625	AMP	AMP1561
0.0875	0.9125	AMP	AMP1562
0.10958333333333332	0.8904166666666666	AMP	AMP1563
0.09791666666666667	0.9020833333333333	AMP	AMP1564
0.2020833333333333	0.7979166666666667	AMP	AMP1565
0.05	0.95	AMP	AMP1566
0.5883333333333334	0.41166666666666674	nonAMP	AMP1567
0.15	0.85	AMP	AMP1568
0.10625	0.89375	AMP	AMP1569
0.1125	0.8875	AMP	AMP1570
0.18645833333333334	0.8135416666666668	AMP	AMP1571
0.178125	0.821875	AMP	AMP1572
0.25	0.75	AMP	AMP1573
0.08541666666666667	0.9145833333333334	AMP	AMP1574
0.123125	0.8768750000000001	AMP	AMP1575
0.0984375	0.9015625	AMP	AMP1576
0.00625	0.99375	AMP	AMP1577
0.00625	0.99375	AMP	AMP1578
0.0125	0.9875	AMP	AMP1579
0.075	0.925	AMP	AMP1580
0.04479166666666666	0.9552083333333332	AMP	AMP1581
0.0625	0.9375	AMP	AMP1582
0.1125	0.8875	AMP	AMP1583
0.215625	0.784375	AMP	AMP1584
0.4597916666666667	0.5402083333333334	AMP	AMP1585
0.06697916666666666	0.9330208333333335	AMP	AMP1586
0.4369791666666666	0.5630208333333334	AMP	AMP1587
0.04479166666666666	0.9552083333333332	AMP	AMP1588
0.128125	0.871875	AMP	AMP1589
0.01875	0.98125	AMP	AMP1590
0.10625	0.89375	AMP	AMP1591
0.015625	0.984375	AMP	AMP1592
0.075	0.925	AMP	AMP1593
0.065625	0.934375	AMP	AMP1594
0.079375	0.920625	AMP	AMP1595
0.12239583333333333	0.8776041666666667	AMP	AMP1596
0.13729166666666667	0.8627083333333333	AMP	AMP1597
0.153125	0.846875	AMP	AMP1598
0.17239583333333336	0.8276041666666666	AMP	AMP1599
0.06875	0.93125	AMP	AMP1600
0.1859375	0.8140625	AMP	AMP1601
0.2114583333333333	0.7885416666666667	AMP	AMP1602
0.034375	0.965625	AMP	AMP1603
0.07291666666666666	0.9270833333333333	AMP	AMP1604
0.0375	0.9625	AMP	AMP1605
0.025	0.975	AMP	AMP1606
0.01875	0.98125	AMP	AMP1607
0.05208333333333333	0.9479166666666667	AMP	AMP1608
0.0125	0.9875	AMP	AMP1609
0.00625	0.99375	AMP	AMP1610
0.00625	0.99375	AMP	AMP1611
0.03125	0.96875	AMP	AMP1612
0.03125	0.96875	AMP	AMP1613
0.02708333333333333	0.9729166666666668	AMP	AMP1614
0.03125	0.96875	AMP	AMP1615
0.046875	0.953125	AMP	AMP1616
0.18906249999999997	0.8109375	AMP	AMP1617
0.0	1.0	AMP	AMP1618
0.0125	0.9875	AMP	AMP1619
0.041249999999999995	0.95875	AMP	AMP1620
0.06875	0.93125	AMP	AMP1621
0.0	1.0	AMP	AMP1622
0.07708333333333332	0.9229166666666668	AMP	AMP1623
0.2229166666666667	0.7770833333333333	AMP	AMP1624
0.0590625	0.9409375000000001	AMP	AMP1625
0.025	0.975	AMP	AMP1626
0.025	0.975	AMP	AMP1627
0.11145833333333333	0.8885416666666666	AMP	AMP1628
0.075	0.925	AMP	AMP1629
0.5252604166666669	0.4747395833333332	nonAMP	AMP1630
0.0625	0.9375	AMP	AMP1631
0.44281249999999994	0.5571875000000001	AMP	AMP1632
0.1640625	0.8359375	AMP	AMP1633
0.06270833333333334	0.9372916666666666	AMP	AMP1634
0.05625	0.94375	AMP	AMP1635
0.0384375	0.9615625	AMP	AMP1636
0.0	1.0	AMP	AMP1637
0.0	1.0	AMP	AMP1638
0.0	1.0	AMP	AMP1639
0.07604166666666666	0.9239583333333332	AMP	AMP1640
0.1234375	0.8765625	AMP	AMP1641
0.025	0.975	AMP	AMP1642
0.0125	0.9875	AMP	AMP1643
0.025	0.975	AMP	AMP1644
0.2166666666666667	0.7833333333333333	AMP	AMP1645
0.034375	0.965625	AMP	AMP1646
0.06395833333333333	0.9360416666666668	AMP	AMP1647
0.15625	0.84375	AMP	AMP1648
0.06145833333333334	0.9385416666666668	AMP	AMP1649
0.0375	0.9625	AMP	AMP1650
0.01875	0.98125	AMP	AMP1651
0.04739583333333334	0.9526041666666666	AMP	AMP1652
0.00625	0.99375	AMP	AMP1653
0.0125	0.9875	AMP	AMP1654
0.4532589285714286	0.5467410714285715	AMP	AMP1655
0.1889583333333333	0.8110416666666665	AMP	AMP1656
0.1511458333333333	0.8488541666666668	AMP	AMP1657
0.0	1.0	AMP	AMP1658
0.009375	0.990625	AMP	AMP1659
0.4916666666666666	0.5083333333333333	AMP	AMP1660
0.5319791666666668	0.4680208333333332	nonAMP	AMP1661
0.0	1.0	AMP	AMP1662
0.014583333333333332	0.9854166666666666	AMP	AMP1663
0.0	1.0	AMP	AMP1664
0.0125	0.9875	AMP	AMP1665
0.026041666666666664	0.9739583333333334	AMP	AMP1666
0.05	0.95	AMP	AMP1667
0.04739583333333334	0.9526041666666668	AMP	AMP1668
0.023958333333333335	0.9760416666666668	AMP	AMP1669
0.12708333333333333	0.8729166666666666	AMP	AMP1670
0.06666666666666668	0.9333333333333332	AMP	AMP1671
0.03125	0.96875	AMP	AMP1672
0.18854166666666666	0.8114583333333334	AMP	AMP1673
0.059375	0.940625	AMP	AMP1674
0.13072916666666665	0.8692708333333332	AMP	AMP1675
0.009375	0.990625	AMP	AMP1676
0.175	0.825	AMP	AMP1677
0.13520833333333332	0.8647916666666667	AMP	AMP1678
0.1125	0.8875	AMP	AMP1679
0.17229166666666668	0.8277083333333334	AMP	AMP1680
0.10489583333333333	0.8951041666666667	AMP	AMP1681
0.5751785714285715	0.42482142857142857	nonAMP	AMP1682
0.10416666666666666	0.8958333333333333	AMP	AMP1683
0.24739583333333331	0.7526041666666666	AMP	AMP1684
0.0375	0.9625	AMP	AMP1685
0.13437499999999997	0.865625	AMP	AMP1686
0.1409151785714286	0.8590848214285713	AMP	AMP1687
0.5052976190476192	0.4947023809523808	nonAMP	AMP1688
0.5015029761904761	0.49849702380952393	nonAMP	AMP1689
0.5231250000000001	0.4768749999999999	nonAMP	AMP1690
0.1575	0.8425	AMP	AMP1691
0.053125	0.946875	AMP	AMP1692
0.14583333333333331	0.8541666666666666	AMP	AMP1693
0.4932291666666665	0.5067708333333335	AMP	AMP1694
0.09687499999999999	0.903125	AMP	AMP1695
0.14270833333333333	0.8572916666666666	AMP	AMP1696
0.10625	0.8937499999999998	AMP	AMP1697
0.10833333333333335	0.8916666666666668	AMP	AMP1698
0.09427083333333333	0.9057291666666668	AMP	AMP1699
0.06875	0.93125	AMP	AMP1700
0.14791666666666667	0.8520833333333334	AMP	AMP1701
0.09895833333333334	0.9010416666666666	AMP	AMP1702
0.0421875	0.9578125	AMP	AMP1703
0.08125	0.91875	AMP	AMP1704
0.090625	0.909375	AMP	AMP1705
0.08958333333333333	0.9104166666666668	AMP	AMP1706
0.06979166666666667	0.9302083333333332	AMP	AMP1707
0.014583333333333332	0.9854166666666666	AMP	AMP1708
0.06447916666666667	0.9355208333333334	AMP	AMP1709
0.05	0.95	AMP	AMP1710
0.06875	0.93125	AMP	AMP1711
0.18125	0.81875	AMP	AMP1712
0.35572916666666665	0.6442708333333333	AMP	AMP1713
0.103125	0.896875	AMP	AMP1714
0.046875	0.953125	AMP	AMP1715
0.046875	0.953125	AMP	AMP1716
0.1265625	0.8734375	AMP	AMP1717
0.09375	0.90625	AMP	AMP1718
0.059375	0.940625	AMP	AMP1719
0.109375	0.890625	AMP	AMP1720
0.20833333333333334	0.7916666666666666	AMP	AMP1721
0.061979166666666675	0.9380208333333332	AMP	AMP1722
0.01875	0.98125	AMP	AMP1723
0.0125	0.9875	AMP	AMP1724
0.03333333333333333	0.9666666666666666	AMP	AMP1725
0.06520833333333334	0.9347916666666667	AMP	AMP1726
0.15416666666666667	0.8458333333333332	AMP	AMP1727
0.075	0.925	AMP	AMP1728
0.05	0.95	AMP	AMP1729
0.03125	0.96875	AMP	AMP1730
0.140625	0.859375	AMP	AMP1731
0.05892857142857142	0.9410714285714287	AMP	AMP1732
0.01875	0.98125	AMP	AMP1733
0.09625	0.9037499999999999	AMP	AMP1734
0.025	0.975	AMP	AMP1735
0.03125	0.96875	AMP	AMP1736
0.034999999999999996	0.9650000000000001	AMP	AMP1737
0.05104166666666667	0.9489583333333332	AMP	AMP1738
0.1203125	0.8796875	AMP	AMP1739
0.05625	0.94375	AMP	AMP1740
0.09375	0.90625	AMP	AMP1741
0.1375	0.8625	AMP	AMP1742
0.18125	0.81875	AMP	AMP1743
0.121875	0.878125	AMP	AMP1744
0.08125	0.91875	AMP	AMP1745
0.4087053571428573	0.5912946428571427	AMP	AMP1746
0.029166666666666664	0.9708333333333332	AMP	AMP1747
0.025	0.975	AMP	AMP1748
0.0828125	0.9171875	AMP	AMP1749
0.025	0.975	AMP	AMP1750
0.025	0.975	AMP	AMP1751
0.14375	0.85625	AMP	AMP1752
0.15	0.85	AMP	AMP1753
0.00625	0.99375	AMP	AMP1754
0.00625	0.99375	AMP	AMP1755
0.00625	0.99375	AMP	AMP1756
0.1	0.9	AMP	AMP1757
0.16291666666666665	0.8370833333333334	AMP	AMP1758
0.028125	0.971875	AMP	AMP1759
0.021875	0.978125	AMP	AMP1760
0.075	0.925	AMP	AMP1761
0.0875	0.9125	AMP	AMP1762
0.1390625	0.8609375	AMP	AMP1763
0.43961309523809533	0.5603869047619048	AMP	AMP1764
0.09322916666666667	0.9067708333333332	AMP	AMP1765
0.15104166666666669	0.8489583333333333	AMP	AMP1766
0.040625	0.959375	AMP	AMP1767
0.046875	0.953125	AMP	AMP1768
0.05625	0.94375	AMP	AMP1769
0.0	1.0	AMP	AMP1770
0.0	1.0	AMP	AMP1771
0.0	1.0	AMP	AMP1772
0.0	1.0	AMP	AMP1773
0.0	1.0	AMP	AMP1774
0.00625	0.99375	AMP	AMP1775
0.0	1.0	AMP	AMP1776
0.0	1.0	AMP	AMP1777
0.0	1.0	AMP	AMP1778
0.00625	0.99375	AMP	AMP1779
0.00625	0.99375	AMP	AMP1780
0.00625	0.99375	AMP	AMP1781
0.2208333333333333	0.7791666666666667	AMP	AMP1782
0.1125	0.8875	AMP	AMP1783
0.178125	0.821875	AMP	AMP1784
0.13333333333333333	0.8666666666666666	AMP	AMP1785
0.253125	0.746875	AMP	AMP1786
0.05	0.95	AMP	AMP1787
0.04375	0.95625	AMP	AMP1788
0.01875	0.98125	AMP	AMP1789
0.0	1.0	AMP	AMP1790
0.0125	0.9875	AMP	AMP1791
0.0125	0.9875	AMP	AMP1792
0.0	1.0	AMP	AMP1793
0.00625	0.99375	AMP	AMP1794
0.00625	0.99375	AMP	AMP1795
0.00625	0.99375	AMP	AMP1796
0.23065476190476192	0.7693452380952381	AMP	AMP1797
0.09375	0.90625	AMP	AMP1798
0.04375	0.95625	AMP	AMP1799
0.07239583333333334	0.9276041666666666	AMP	AMP1800
0.125	0.875	AMP	AMP1801
0.06875	0.93125	AMP	AMP1802
0.10625	0.89375	AMP	AMP1803
0.128125	0.871875	AMP	AMP1804
0.050416666666666665	0.9495833333333332	AMP	AMP1805
0.138125	0.8618750000000001	AMP	AMP1806
0.09375	0.90625	AMP	AMP1807
0.0375	0.9625	AMP	AMP1808
0.1421875	0.8578125	AMP	AMP1809
0.05625	0.94375	AMP	AMP1810
0.00625	0.99375	AMP	AMP1811
0.090625	0.909375	AMP	AMP1812
0.05625	0.94375	AMP	AMP1813
0.04375	0.95625	AMP	AMP1814
0.476875	0.523125	AMP	AMP1815
0.075	0.925	AMP	AMP1816
0.08125	0.91875	AMP	AMP1817
0.06059027777777778	0.9394097222222222	AMP	AMP1818
0.12708333333333333	0.8729166666666668	AMP	AMP1819
0.090625	0.909375	AMP	AMP1820
0.0375	0.9625	AMP	AMP1821
0.11145833333333335	0.8885416666666668	AMP	AMP1822
0.0234375	0.9765625	AMP	AMP1823
0.075	0.925	AMP	AMP1824
0.090625	0.909375	AMP	AMP1825
0.215625	0.784375	AMP	AMP1826
